DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
2466317.87,42.75,1.79,43.53,26.99,241.93,0,0,0,0,0,
2466307.82,140.57,13.78,139.55,216.01,259.2,0,0,0,0,0,
2466297.76,311.1,13.52,314.6,224.48,241.93,0,389.52,0,387.71,0,
2466287.74,149.29,1.22,144.24,16.82,241.93,0,1274.09,291.02,1259.42,291.02,
2466277.67,278.99,11.1,279.88,179.04,259.2,0,0,0,0,0,
2466267.65,20.25,1.25,20.07,20.37,241.93,0,0,0,0,0,
2466257.63,59.17,4.91,54.52,66.75,259.23,0,0,0,0,0,
2466247.61,46.91,15.82,42.18,246.69,241.93,0,0,0,0,0,
2466237.59,30.1,34.7,26.26,553.11,241.93,0,0,0,0,0,
2466227.55,45.94,1.88,45.26,28.55,259.23,0,0,0,0,0,
2466217.52,140.07,13.72,140.99,215.37,241.93,0,0,0,0,0,
2466207.48,316.36,13.65,320.7,225.71,259.2,0,483.61,0,487.12,0,
2466197.45,140.24,1.07,137.76,15.99,241.93,0,1178.42,291.02,1161.63,291.02,
2466187.38,274.3,11.01,273.99,176.59,241.93,0,0,0,0,0,
2466177.37,19.3,1.01,16.43,16.55,259.2,0,0,0,0,0,
2466167.34,34.85,1.64,34.33,23.87,241.95,0,0,0,0,0,
2466157.33,62.14,4.63,56.46,63.74,259.2,0,0,0,0,0,
2466147.31,22.6,30.45,20.29,484.77,241.93,0,0,0,0,0,
2466137.28,42.5,19.32,40.97,306.6,241.93,0,0,0,0,0,
2466127.26,65.25,3.55,62.58,53.57,259.2,0,0,0,0,0,
2466117.23,208.77,14.89,208.25,234.18,241.95,0,0,0,0,0,
2466107.18,280.37,10.66,284.21,179.5,259.2,0,1069.66,0,1066.33,0,
2466097.14,273.88,9.63,273.56,156.1,241.93,0,595.38,291.02,589.78,291.02,
2466086.01,17.49,0.79,15.72,10.32,241.93,0,0,0,0,0,
2466075.99,19.87,1.28,18.04,17.79,259.2,0,0,0,0,0,
2466065.97,56.36,4.73,52.47,64.76,241.94,0,0,0,0,0,
2466055.92,43.57,14.35,36.26,225.23,245.53,0,0,0,0,0,
2466045.89,30.14,35.78,26.24,570.79,256.28,0,0,0,0,0,
2466035.87,43.37,1.76,44.83,26.93,241.93,0,0,0,0,0,
2466025.83,137.28,13.75,138.5,216.04,259.22,0,0,0,0,0,
2466015.77,311.85,13.61,317.83,225.28,241.93,0,396.21,0,394.01,0,
2466005.74,146.56,1.05,143.95,15.7,241.93,0,1270.52,291.02,1245.99,291.02,
2465995.68,283.67,11.38,282.34,186.17,259.2,0,0,0,0,0,
2465985.66,22.18,1.28,19.91,21.09,241.95,0,0,0,0,0,
2465975.64,59.03,4.96,53.04,65.7,259.2,0,0,0,0,0,
2465965.62,47.88,15.7,41.94,242.82,241.93,0,0,0,0,0,
2465955.60,30.92,34.88,27.13,555.8,241.93,0,0,0,0,0,
2465945.57,45.1,1.86,44.35,28.18,259.22,0,0,0,0,0,
2465935.54,142.05,13.75,140.68,215.74,241.93,0,0,0,0,0,
2465925.48,311.89,13.53,315.33,224.05,259.2,0,473.08,0,470.24,0,
2465915.46,142.63,1.14,139.34,16.71,241.93,0,1188.14,291.02,1178.28,291.02,
2465905.38,273.03,10.86,273.37,176.89,241.93,0,0,0,0,0,
2465895.37,20.56,1.06,17.21,15.3,259.2,0,0,0,0,0,
2465885.34,34.74,1.63,32.42,23.47,241.93,0,0,0,0,0,
2465875.33,61.29,4.65,55.15,63.72,259.2,0,0,0,0,0,
2465865.31,18.76,30.98,14.98,493.91,241.93,0,0,0,0,0,
2465855.28,43.6,18.7,40.7,297.31,241.93,0,0,0,0,0,
2465845.26,65.6,3.62,64.88,54.51,259.2,0,0,0,0,0,
2465835.22,213.32,15.02,214.51,235.63,241.93,0,0,0,0,0,
2465825.16,272.12,10.31,274.86,174.1,259.21,0,1103.75,0,1094.34,0,
2465815.12,277.29,9.87,276.58,160.13,241.93,0,562.36,291.02,555.6,291.02,
2465804.03,20.96,0.8,16.84,12.08,241.93,0,0,0,0,0,
2465794.00,19.66,1.29,17.69,18.71,259.2,0,0,0,0,0,
2465783.98,55.34,4.78,51.17,62.82,241.93,0,0,0,0,0,
2465773.90,40.76,14.43,36.49,226.48,259.2,0,0,0,0,0,
2465763.87,32.33,35.76,27.21,568.96,241.93,0,0,0,0,0,
2465753.85,44.09,1.76,42.63,26.47,241.93,0,0,0,0,0,
2465743.82,139.68,13.8,137.75,215.96,259.2,0,0,0,0,0,
2465733.75,310.74,13.59,316,225.22,241.93,0,387.2,0,390.8,0,
2465723.73,145.6,1.02,143.95,14.63,259.2,0,1272.34,291.02,1260.22,291.02,
2465713.66,275.67,11.13,280.43,181.51,241.93,0,0,0,0,0,
2465703.64,19.9,1.27,17.68,19.64,241.93,0,0,0,0,0,
2465693.62,59.72,4.83,51.94,65.95,259.2,0,0,0,0,0,
2465683.60,46.8,15.72,40.98,244.15,241.93,0,0,0,0,0,
2465673.58,30.12,34.78,26.95,554.68,259.2,0,0,0,0,0,
2465663.55,47.65,1.94,48.39,29.31,241.93,0,0,0,0,0,
2465653.52,142.28,13.77,142.49,215.43,241.93,0,0,0,0,0,
2465643.46,311.57,13.51,315.62,223.63,259.2,0,470.49,0,472.98,0,
2465633.44,143.79,1.1,139.07,15.88,241.93,0,1189.42,291.02,1178.26,291.02,
2465623.37,275.72,11.06,274.48,180.92,259.2,0,0,0,0,0,
2465613.35,20.97,1.11,17.02,16.03,241.93,0,0,0,0,0,
2465603.33,34.08,1.71,32.44,20.94,241.93,0,0,0,0,0,
2465593.31,57.21,4.7,50.94,61.74,259.2,0,0,0,0,0,
2465583.28,21.72,30.44,18.85,485.04,241.93,0,0,0,0,0,
2465573.25,43.15,19.25,38.87,305.5,259.2,0,0,0,0,0,
2465563.24,65.87,3.57,63.48,53.75,241.93,0,0,0,0,0,
2465553.20,211.03,14.96,210.08,233.74,241.93,0,0,0,0,0,
2465543.15,277.73,10.54,282.21,178.26,259.2,0,1078.75,0,1070.44,0,
2465533.11,274.89,9.79,275.33,158.73,241.95,0,574.55,291.02,569.12,291.02,
2465522.06,21.19,0.84,19.14,12.35,241.93,0,0,0,0,0,
2465512.04,21.1,1.16,17.67,18.29,259.23,0,0,0,0,0,
2465502.01,60.43,4.86,56.15,65.75,241.94,0,0,0,0,0,
2465491.99,42.34,13.93,36.21,218.38,259.21,0,0,0,0,0,
2465481.97,28.84,36.13,27.52,576.39,241.93,0,0,0,0,0,
2465471.94,43.13,1.74,44.16,26.47,241.95,0,0,0,0,0,
2465461.91,137.18,13.78,138.3,216.05,259.2,0,0,0,0,0,
2465451.85,314.66,13.69,316.9,225.62,241.93,0,358.49,0,355.92,0,
2465441.83,145.64,0.67,140.31,9.34,259.2,0,1304.07,291.02,1288.92,291.02,
2465431.75,289.24,11.61,288.56,188.2,241.93,0,0,0,0,0,
2465421.74,19.2,1.26,16.96,19.28,241.93,0,0,0,0,0,
2465411.71,57.86,4.84,53.61,66.51,259.2,0,0,0,0,0,
2465401.69,46.98,15.39,39.33,239.82,241.94,0,0,0,0,0,
2465391.67,31.99,35.07,25.32,558.18,259.22,0,0,0,0,0,
2465381.64,45.12,1.85,43.14,27.63,241.93,0,0,0,0,0,
2465371.59,141.44,13.76,140.85,215.8,241.93,0,0,0,0,0,
2465361.53,311.02,13.52,315.83,224.03,259.2,0,462.68,0,457.45,0,
2465351.51,143.34,1.16,140.92,16.75,241.93,0,1202.59,291.02,1187.92,291.02,
2465341.44,273.81,10.99,274.08,177.39,259.23,0,0,0,0,0,
2465331.43,21.6,1.13,16.25,16.17,241.93,0,0,0,0,0,
2465321.40,34.73,1.71,31.52,21.72,241.93,0,0,0,0,0,
2465311.39,58.54,4.6,50.51,61.87,259.2,0,0,0,0,0,
2465301.37,20.88,30.42,19.22,484.86,241.93,0,0,0,0,0,
2465291.34,42.76,19.25,40.32,305.87,259.23,0,0,0,0,0,
2465281.32,63.95,3.56,63.31,53.58,241.93,0,0,0,0,0,
2465271.29,208.25,14.87,207.05,233.11,241.93,0,0,0,0,0,
2465261.22,278.88,10.69,283.11,180.04,259.22,0,1072.82,0,1063.17,0,
2465251.18,267.94,9.36,268.72,155.16,241.93,0,597.25,291.02,589.91,291.02,
2465241.14,92.56,3.23,86.22,50.26,259.2,0,0,0,0,0,
2465231.12,18.81,1.19,19.67,18.53,241.93,0,0,0,0,0,
2465221.10,45.66,4.47,38.57,58.5,241.93,0,0,0,0,0,
2465211.08,52.98,10.33,46.09,156.8,259.2,0,0,0,0,0,
2465201.05,32.26,40.18,25.48,639.8,241.93,0,0,0,0,0,
2465191.03,36.43,1.28,35.14,19.06,259.23,0,0,0,0,0,
2465181.00,114.24,13.62,112.12,213.4,241.93,0,0,0,0,0,
2465170.96,319.76,14.22,329.05,235.88,241.93,0,4.07,0,4.93,0,
2465160.94,145.87,0.16,147.45,2.21,259.2,0,1629.8,240.84,1619.73,240.84,
2465150.90,302.79,12.25,301.81,196.47,241.93,0,29.22,40.52,28.07,40.52,
2465140.88,20.88,1.28,16.61,18.58,259.23,0,0,0,0,0,
2465130.85,47.35,4.55,41.61,63.54,241.93,0,0,0,0,0,
2465120.83,57.27,11.68,51.11,179.95,241.95,0,0,0,0,0,
2465110.81,31.44,39.12,28.18,622.55,259.2,0,0,0,0,0,
2465100.78,37.16,1.46,38.23,21.31,241.93,0,0,0,0,0,
2465090.75,130.79,13.81,128.62,216.07,259.2,0,0,0,0,0,
2465080.69,314.53,13.93,317.6,230.05,241.95,0,100.19,0,99.11,0,
2465070.67,143.92,0.21,143.12,2.5,241.93,0,1546.26,289.59,1534.8,289.59,
2465060.63,307.45,12.36,309.8,202.61,259.2,0,13.67,0,13.08,0,
2465050.59,21.66,1.16,22.05,19.43,241.93,0,0,0,0,0,
2465040.55,169.4,7.41,160.78,102.96,259.23,0,0,0,0,0,
2465030.51,127.87,6.05,115.86,82.9,241.93,0,0,0,0,0,
2465020.49,28.01,26.9,23.17,427.37,241.93,0,0,0,0,0,
2465010.46,44.64,23.02,40.64,366.09,259.2,0,0,0,0,0,
2465000.45,56.09,3.06,54.91,46.53,241.93,0,0,0,0,0,
2464990.41,184.72,14.2,187.03,223.92,259.2,0,0,0,0,0,
2464980.36,299.39,11.89,303.4,196.9,241.93,0,976.1,0,969.24,0,
2464970.33,196.98,4.31,195.21,68.77,241.93,0,693.35,291.02,688.16,291.02,
2464960.28,186.97,8.71,184.05,139.28,259.23,0,0,0,0,0,
2464950.27,10.28,0.83,9.08,13.66,241.95,0,0,0,0,0,
2464940.24,47.27,4.59,43.17,64.14,259.2,0,0,0,0,0,
2464930.22,58.62,6.07,49.98,90.4,241.93,0,0,0,0,0,
2464920.20,15.67,44.3,13.92,707.5,241.95,0,0,0,0,0,
2464910.17,44.44,1.02,40.11,14.18,259.2,0,0,0,0,0,
2464900.14,110.52,10.65,104.38,164.86,241.93,0,0,0,0,0,
2464890.11,309.92,16.46,314.64,270.15,259.2,0,0,0,0,0,
2464880.08,164.69,1.42,164.65,22.96,241.93,0,1462.26,160.56,1459.88,160.56,
2464870.03,319.76,12.24,320,201.19,241.93,0,202.51,130.46,202.19,130.46,
2464860.02,11.33,0.92,10.68,12.93,259.2,0,0,0,0,0,
2464849.98,46.24,4.67,43.42,64.81,241.93,0,0,0,0,0,
2464839.96,67.46,7.07,59.55,104.35,259.2,0,0,0,0,0,
2464829.93,20.77,43.83,19.24,700.1,241.95,0,0,0,0,0,
2464819.87,46.07,1.09,42.97,15.21,241.93,0,0,0,0,0,
2464809.84,107.29,10.99,105.79,171.76,259.2,0,0,0,0,0,
2464799.81,314.03,16.24,321.04,265.56,241.93,0,0,0,0,0,
2464789.78,160.38,1.26,162.83,20.17,259.2,0,1473.59,160.56,1454.42,160.56,
2464779.74,305.99,12.08,304.5,192.77,242.95,0,183,130.46,183.69,130.46,
2464769.72,20.09,0.97,17.17,15.04,241.93,0,0,0,0,0,
2464759.70,15.02,1.03,13.39,17.47,259.2,0,0,0,0,0,
2464749.68,64.25,4.91,56.99,63.79,241.93,0,0,0,0,0,
2464739.66,32.05,23.43,29.29,371.37,256.2,0,0,0,0,0,
2464729.63,44.41,26.66,40.65,422.26,245.66,0,0,0,0,0,
2464719.61,50.06,2.6,47.2,38.85,241.93,0,0,0,0,0,
2464709.58,166.64,13.94,164.64,219.27,259.2,0,0,0,0,0,
2464699.51,307.48,12.56,310.54,208.43,241.93,0,863.46,0,858.29,0,
2464689.49,172.7,3.24,172.7,52.69,251.85,0,807.92,291.02,797.17,291.02,
2464679.45,226.87,9.44,226.3,152.72,250.37,0,0,0,0,0,
2464669.43,15.69,1.16,15.91,17.92,241.93,0,0,0,0,0,
2464659.41,67.93,5.03,60.51,66.8,259.2,0,0,0,0,0,
2464649.39,37.74,24.3,32.21,385.21,241.93,0,0,0,0,0,
2464639.36,45.17,26.04,40.12,412.74,248.4,0,0,0,0,0,
2464629.34,49.58,2.69,48.46,40.36,253.19,0,0,0,0,0,
2464619.31,169.59,14,170.3,219.92,241.93,0,0,0,0,0,
2464609.21,306.73,12.43,310.61,204.99,259.2,0,874.31,0,873.76,0,
2464599.18,180.84,3.49,175.08,53.78,241.93,0,794.92,291.02,783.85,291.02,
2464589.14,213.84,9.14,209.77,146.13,242.64,0,0,0,0,0,
2464579.12,10.96,0.9,9.05,12.86,258.97,0,0,0,0,0,
2464569.09,40.86,2.88,38.53,37.18,241.93,0,0,0,0,0,
2464559.08,69.64,4.39,62.13,61,259.23,0,0,0,0,0,
2464549.06,7.31,38.44,6.93,613.66,241.95,0,0,0,0,0,
2464539.03,44.75,9.96,42.41,157.18,241.93,0,0,0,0,0,
2464529.01,105.98,8.26,101.17,126.5,259.2,0,0,0,0,0,
2464518.98,261.21,15.78,268.45,250.89,241.93,0,0,0,0,0,
2464508.93,209.03,5.05,208.4,87.48,259.2,0,1336.14,91.6,1324.09,91.6,
2464498.89,330.56,12.05,330.8,199.14,241.93,0,333.11,193.43,333.51,193.43,
2464488.87,10.7,0.72,10.04,9.91,241.93,0,0,0,0,0,
2464478.85,18.67,1.18,17.87,19.37,259.2,0,0,0,0,0,
2464468.83,64.85,4.92,55.33,63.47,241.93,0,0,0,0,0,
2464458.81,37.35,18.74,32.06,294.16,259.2,0,0,0,0,0,
2464448.78,30.51,31.37,26.36,498.64,241.93,0,0,0,0,0,
2464438.76,52.33,2.24,50.69,33.99,241.93,0,0,0,0,0,
2464428.72,151.23,13.69,151.62,215.61,259.2,0,0,0,0,0,
2464418.66,314.17,13.3,316.61,218.86,241.93,0,726.2,0,719.49,0,
2464408.64,133.42,1.23,127.41,18.25,259.2,0,945.36,291.02,926.15,291.02,
2464398.58,274.91,11.11,275.01,181.01,241.93,0,0,0,0,0,
2464388.56,20.96,1.33,17.9,19.11,241.95,0,0,0,0,0,
2464378.54,64.01,5.02,59.21,68.05,259.2,0,0,0,0,0,
2464368.52,39,20.29,36.84,321.33,241.93,0,0,0,0,0,
2464358.49,33.02,30,28.02,476.49,259.2,0,0,0,0,0,
2464348.46,55.86,2.29,53.79,34.45,241.93,0,0,0,0,0,
2464338.43,153.14,13.82,152.6,216.55,241.95,0,0,0,0,0,
2464328.37,314.62,13.14,316.76,216.85,259.2,0,760.78,0,754.72,0,
2464318.34,127.84,1.32,125.1,20.54,241.93,0,907.76,291.02,896.48,291.02,
2464308.25,265.5,10.3,268.84,166.67,259.22,0,0,0,0,0,
2464298.24,19.58,1.06,18.84,18.37,241.93,0,0,0,0,0,
2464288.21,37.9,2.72,33.01,35.42,241.95,0,0,0,0,0,
2464278.19,64.4,3.79,55.69,48.27,259.2,0,0,0,0,0,
2464268.17,14.43,33.92,11.21,541.09,241.93,0,0,0,0,0,
2464258.14,43.48,15.69,41.51,248.44,259.2,0,0,0,0,0,
2464248.13,70.88,4.07,70.88,61.35,241.93,0,0,0,0,0,
2464238.09,257.57,15.99,265.45,253.22,241.93,0,0,0,0,0,
2464228.04,232.01,9.06,228.25,152.33,259.2,0,1217.2,40.14,1210.68,40.14,
2464217.99,332.76,11.96,328.11,191.81,241.95,0,451.56,250.88,447.41,250.88,
2464207.98,18.51,0.81,16.36,11.15,259.2,0,0,0,0,0,
2464197.96,20.4,1.2,18.2,19.38,241.95,0,0,0,0,0,
2464187.94,56.01,4.72,52.64,63.73,241.93,0,0,0,0,0,
2464177.92,41.33,14.96,36.1,233.61,259.23,0,0,0,0,0,
2464167.89,32.47,35.26,25.77,560.79,241.93,0,0,0,0,0,
2464157.86,44.71,1.8,44.34,27.23,259.2,0,0,0,0,0,
2464147.83,139.73,13.79,138.72,215.78,241.93,0,0,0,0,0,
2464137.77,310.35,13.55,316.11,224.8,241.93,0,434.36,0,432,0,
2464127.74,145.94,1.18,143.01,16.31,259.2,0,1225.46,291.02,1215.18,291.02,
2464117.67,284.69,11.27,282.94,183.92,241.93,0,0,0,0,0,
2464107.65,21.5,1.32,17.25,18.39,259.2,0,0,0,0,0,
2464097.62,60.43,5.02,51.86,64.23,241.93,0,0,0,0,0,
2464087.60,46.79,15.68,40.21,244.69,241.93,0,0,0,0,0,
2464077.58,29.53,34.8,26.09,553.47,259.2,0,0,0,0,0,
2464067.55,46.67,1.92,47.41,29.36,241.93,0,0,0,0,0,
2464057.52,142.62,13.76,142.6,215.36,259.2,0,0,0,0,0,
2464047.47,313.65,13.54,316.02,223.33,241.93,0,479.91,0,478.47,0,
2464037.44,143.83,1.15,138.12,16.41,241.93,0,1178.36,291.02,1173.38,291.02,
2464027.37,276.73,11.02,276.08,177.19,259.2,0,0,0,0,0,
2464017.35,17.54,0.97,18.52,17.89,241.93,0,0,0,0,0,
2464007.33,34.13,1.6,33.26,23.1,259.2,0,0,0,0,0,
2463997.31,62.08,4.74,55.4,61.6,241.93,0,0,0,0,0,
2463987.29,21.1,30.56,16.47,486.39,241.93,0,0,0,0,0,
2463977.26,44.06,19.2,38.47,303.74,259.2,0,0,0,0,0,
2463967.25,67.12,3.61,64.6,54.12,241.93,0,0,0,0,0,
2463957.21,211.55,14.92,210.21,233.76,259.2,0,0,0,0,0,
2463947.15,277.69,10.52,281.51,178.53,241.93,0,1088.53,0,1078.64,0,
2463937.11,276.04,9.79,274.75,158.74,241.93,0,568.38,291.02,563.24,291.02,
2463926.15,27.26,0.97,23.65,14.18,259.2,0,0,0,0,0,
2463916.13,20.11,1.21,16.76,17.87,241.93,0,0,0,0,0,
2463906.10,49.83,4.53,44.68,62.01,250.37,0,0,0,0,0,
2463896.08,48.07,13.99,43.13,219.19,251.19,0,0,0,0,0,
2463886.06,31.16,36.31,27.2,577.49,241.93,0,0,0,0,0,
2463876.03,41.57,1.68,42.91,25.4,259.2,0,0,0,0,0,
2463865.99,137.17,13.79,137.19,216.65,241.93,0,0,0,0,0,
2463855.94,315.93,13.81,318.03,227.43,246.2,0,315.33,0,311.9,0,
2463845.92,140.12,0.37,137.6,5.03,255.44,0,1345.9,291.02,1335.87,291.02,
2463835.82,277.88,11.91,279.41,191.64,241.93,0,0,0,0,0,
2463825.80,18.28,1.23,17.5,18.34,259.22,0,0,0,0,0,
2463815.78,54.59,4.71,49.24,62.99,241.93,0,0,0,0,0,
2463805.76,46.83,15.43,41.05,239.52,241.93,0,0,0,0,0,
2463795.73,33.08,35.16,26.49,558.74,259.2,0,0,0,0,0,
2463785.70,44.96,1.87,44.12,28.04,241.93,0,0,0,0,0,
2463775.67,142.54,13.75,140.77,215.36,259.2,0,0,0,0,0,
2463765.61,309.83,13.54,314.28,224.38,241.94,0,447.14,0,444.31,0,
2463755.58,145.44,1.15,142.81,16.99,241.93,0,1216.59,291.02,1207.99,291.02,
2463745.51,275.29,11.02,275.15,181.19,259.2,0,0,0,0,0,
2463735.49,19.61,1.09,18.53,16.72,241.93,0,0,0,0,0,
2463725.47,31.26,1.5,29.17,21.45,259.2,0,0,0,0,0,
2463715.45,54.35,4.42,47.51,58.19,241.93,0,0,0,0,0,
2463705.43,22.36,30.31,20.33,481.5,241.93,0,0,0,0,0,
2463695.40,43.71,19.53,39.67,309.22,259.2,0,0,0,0,0,
2463685.38,63.26,3.51,62.16,52.76,241.93,0,0,0,0,0,
2463675.35,207.76,14.91,206.48,233.06,259.2,0,0,0,0,0,
2463665.28,280.07,10.56,283.97,179.22,241.93,0,1070.88,0,1065.1,0,
2463655.20,273.43,9.5,268.5,153.6,241.93,0,601.43,291.02,589.43,291.02,
2463645.14,89.75,3.27,87.36,49.32,259.2,0,0,0,0,0,
2463635.13,20.16,1.24,18.78,17.44,241.93,0,0,0,0,0,
2463625.10,39.89,4.3,36.16,57.85,259.2,0,0,0,0,0,
2463615.09,51.01,11.38,45.22,177.35,241.93,0,0,0,0,0,
2463605.06,32.14,39.03,24.92,620.23,241.93,0,0,0,0,0,
2463595.03,39.96,1.35,39.17,20.11,259.2,0,0,0,0,0,
2463585.00,118.44,13.69,116.12,213.88,241.93,0,0,0,0,0,
2463574.96,320.42,14.12,325.28,232.95,259.2,0,24.5,0,24.93,0,
2463564.94,144.67,0.16,144.49,1.66,241.93,0,1622.38,268.16,1599.97,268.16,
2463554.90,305.66,12.53,307.77,201.7,241.95,0,22.17,12.34,20.74,12.34,
2463544.88,19.59,1.19,17.09,19.02,259.2,0,0,0,0,0,
2463534.85,42.05,4.4,35.93,59.35,241.93,0,0,0,0,0,
2463524.83,56.96,11.32,51.2,173.44,259.2,0,0,0,0,0,
2463514.81,30.95,39.5,27.55,628.29,241.95,0,0,0,0,0,
2463504.78,37.43,1.42,39.18,21.46,241.93,0,0,0,0,0,
2463494.75,130.99,13.78,129.12,216.01,259.2,0,0,0,0,0,
2463484.69,316.4,14.08,319.1,231.57,241.93,0,45.88,0,45.75,0,
2463474.67,144.92,0.16,143.04,1.87,259.2,0,1599.46,282.42,1591.33,282.42,
2463464.63,298.76,12.18,293.11,195.88,241.93,0,15.66,7.17,15.14,7.17,
2463454.58,20.39,1.13,17.27,15.82,241.93,0,0,0,0,0,
2463444.56,18.37,1.08,16.57,16.43,259.2,0,0,0,0,0,
2463434.54,61.51,4.7,55.75,62.76,241.93,0,0,0,0,0,
2463424.52,28.32,26.78,23.67,425.38,259.2,0,0,0,0,0,
2463414.49,43.96,23.15,39.43,367.01,241.93,0,0,0,0,0,
2463404.47,56.56,3.09,56.57,47.12,241.93,0,0,0,0,0,
2463394.44,180.64,14.14,181.74,222.79,259.2,0,0,0,0,0,
2463384.38,298.36,11.87,301.64,197.38,241.93,0,961.65,0,957.45,0,
2463374.35,195.65,4.34,190.57,67.99,259.2,0,704.31,291.02,687.94,291.02,
2463364.31,189.9,8.54,186.35,138.46,241.93,0,0,0,0,0,
2463354.28,20.93,1.21,17.34,16.39,241.93,0,0,0,0,0,
2463344.26,62.79,4.99,56.6,62.9,259.2,0,0,0,0,0,
2463334.24,31.83,27.68,28.46,440.51,241.93,0,0,0,0,0,
2463324.22,43.07,22.52,40.2,357.2,259.2,0,0,0,0,0,
2463314.20,57.91,3.16,55.44,47.48,241.93,0,0,0,0,0,
2463304.16,184.18,14.16,182.9,223.16,241.93,0,0,0,0,0,
2463294.10,298.23,11.78,300.28,194.97,259.2,0,979.38,0,979.6,0,
2463284.07,191.32,4.25,190.7,68.41,241.93,0,682.55,291.02,678.82,291.02,
2463274.01,175.75,8.04,176.68,130.09,259.2,0,0,0,0,0,
2463263.99,17.9,1.24,17.67,18.65,241.93,0,0,0,0,0,
2463253.97,36.2,3.36,33.69,46.26,241.93,0,0,0,0,0,
2463243.95,63.37,7.99,55.42,119.05,259.2,0,0,0,0,0,
2463233.92,22.36,43.68,19.78,696.78,241.93,0,0,0,0,0,
2463223.86,39.21,1.04,36.5,15.09,259.2,0,0,0,0,0,
2463213.83,105.5,11.44,103.72,179.07,241.93,0,0,0,0,0,
2463203.80,316.93,16.03,323.68,262.02,241.93,0,0,0,0,0,
2463193.78,154.45,0.94,153.87,14.88,259.23,0,1498.42,160.56,1488.1,160.56,
2463183.73,309.08,12.05,309.71,196.89,241.93,0,158.94,126.67,158.96,126.67,
2463173.71,20.52,1.04,16.02,14.07,259.2,0,0,0,0,0,
2463163.69,14.44,1.14,13.15,15.09,241.93,0,0,0,0,0,
2463153.67,58.77,4.71,54.63,62.49,241.93,0,0,0,0,0,
2463143.65,32.71,22.94,28.78,364.26,259.2,0,0,0,0,0,
2463133.62,42.19,27.05,38.33,429.02,241.95,0,0,0,0,0,
2463123.60,50.71,2.58,48.22,38.93,259.2,0,0,0,0,0,
2463113.57,165.38,13.88,165.36,219.21,241.95,0,0,0,0,0,
2463103.52,308.55,12.63,310.68,209.51,241.93,0,852.98,0,842.53,0,
2463093.50,169.78,3.14,167.84,49.45,259.2,0,825.14,291.02,806.19,291.02,
2463083.45,222.76,9.62,223.26,153.64,241.93,0,0,0,0,0,
2463073.43,14.51,1.09,13.66,17.07,259.2,0,0,0,0,0,
2463063.40,62.01,4.86,54.48,62.7,241.93,0,0,0,0,0,
2463053.38,38.3,24.19,33.34,382.75,241.93,0,0,0,0,0,
2463043.35,45.05,26.18,40.62,415.06,259.2,0,0,0,0,0,
2463033.34,48.68,2.64,49.27,40.56,241.95,0,0,0,0,0,
2463023.30,168.52,13.96,169.6,220.03,259.21,0,0,0,0,0,
2463013.20,304.54,12.43,308.75,205.5,241.93,0,869.08,0,864.99,0,
2463003.18,177.25,3.34,174.75,54.2,241.94,0,797.3,291.02,790.89,291.02,
2462993.13,212.46,9.03,208.83,148.81,259.2,0,0,0,0,0,
2462983.11,15.41,0.97,13.66,14.5,241.93,0,0,0,0,0,
2462973.09,39.77,2.8,37.58,37.25,258.66,0,0,0,0,0,
2462963.07,68.01,4.25,58.36,57.27,242.95,0,0,0,0,0,
2462953.05,8.21,38.18,6.69,608.96,241.93,0,0,0,0,0,
2462943.02,46.47,10.32,41.16,161.82,259.2,0,0,0,0,0,
2462933.00,107.34,8.25,102.11,126.94,241.93,0,0,0,0,0,
2462922.97,262.19,15.8,267.87,251.06,255.69,0,0,0,0,0,
2462912.93,206.16,4.9,205.58,86.38,246.38,0,1332.2,80.28,1322.48,80.28,
2462902.89,326.24,12.28,326.25,197.61,241.93,0,336.44,205,330.18,205,
2462892.88,9.2,0.7,9.56,10.39,259.2,0,0,0,0,0,
2462882.86,20.62,1.23,16.96,17.74,241.93,0,0,0,0,0,
2462872.83,58.91,4.76,53.26,62.76,252.13,0,0,0,0,0,
2462862.81,35.8,19.86,30.64,314.8,249.5,0,0,0,0,0,
2462852.79,30.49,30.07,28.32,478.14,241.93,0,0,0,0,0,
2462842.76,61.67,2.38,61.65,35.85,259.2,0,0,0,0,0,
2462832.73,153.12,13.79,153.68,216.81,241.93,0,0,0,0,0,
2462822.67,318.21,13.02,321.9,215.56,247.83,0,757.93,0,756.28,0,
2462812.64,132.21,1.82,127.24,28.32,253.98,0,907.72,291.02,899.92,291.02,
2462802.58,290.98,11.42,293.44,186.58,241.93,0,0,0,0,0,
2462792.57,17.45,1.16,19.06,19.97,259.2,0,0,0,0,0,
2462782.54,62.71,4.92,59.64,66.33,241.93,0,0,0,0,0,
2462772.52,40.35,19.93,36.31,313.26,243.97,0,0,0,0,0,
2462762.49,32.68,30.45,27.44,483.04,257.84,0,0,0,0,0,
2462752.46,54.87,2.26,53.14,33.92,241.93,0,0,0,0,0,
2462742.43,151.42,13.79,150.85,215.97,259.2,0,0,0,0,0,
2462732.38,315.6,13.31,318.78,219.44,241.93,0,749.5,0,748.66,0,
